channel,message_id,date,sender_id,text,has_media,media_file,clean_text
@Leyueqa,7586,2025-06-17 08:52:38,-1001333826717,"8️⃣pcs Glass Kettle Set

⭐️ማራኪ እና በዉብ ዲዛይን
 1.4L የመያዝ አቅም ያለው  ጆግ
6 መጠጫ ብርጭቆ ጋር
ማቅረቢያ ሰርቪስ
ለቤትዎ ተጨማሪ ድምቀት የሚሆን

       💲   ዋጋ  3600 ከነፃ ዲሊቨሪ ጋር 

        ከነፃ ቤት ማድረስ ጋር

 
🚨 ያሉበት ድረስ  በነፃ እናደርሳለን።

በተጨማሪ #ከ_1000_ብር በላይ የሆኑ
#ሁለት_ዕቃዎች በአንድዲሊቨሪ ግዜ  ሲያዙ ስጦታ እንልክለዎታለን 
🎁 T.me/Leyueqa 👈ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
            0933334444 @LeMazez_z
            0946242424 @Le_Mazez
            0944109295 @Lemaze_z",True,data/leyueqa/media/7586.jpg,ማራኪ እና በዉብ ዲዛይን የመያዝ አቅም ያለው ጆግ መጠጫ ብርጭቆ ጋር ማቅረቢያ ሰርቪስ ለቤትዎ ተጨማሪ ድምቀት የሚሆን ዋጋ ከነፃ ዲሊቨሪ ጋር ከነፃ ቤት ማድረስ ጋር ያሉበት ድረስ በነፃ እናደርሳለን። በተጨማሪ በላይ የሆኑ በአንድዲሊቨሪ ግዜ ሲያዙ ስጦታ እንልክለዎታለን ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ
@Leyueqa,7585,2025-06-17 05:59:20,-1001333826717,,True,data/leyueqa/media/7585.jpg,
@Leyueqa,7584,2025-06-17 05:59:20,-1001333826717,,True,data/leyueqa/media/7584.jpg,
@Leyueqa,7583,2025-06-17 05:59:20,-1001333826717,"🧳🧳🧳ካዉያ Stronglite iron 2.5 Kg 1200W Heavy Weight Iron Box - Gold Coloured Plate 

ዋጋ ✔️2000

      ነፃ ዲሊቨሪ

📌📌📌አድራሻ😀
⭕️ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 114B
⭕️ቁጥር 2 __ 22 አውራሪስ ሆቴል አጠገብ  በፀጋ ህንፃ 3ኛ ፎ ቅ ከ ሊፍቱ  በ ግራ የሱቅ ቁጥር👌 C10 
ይደዉሉልን👆 
ባሉበት  ያለተጨማሪ ክፍያ ማዘዝ ይችላሉ 

            0933334444 @LeMazez_z
            0944109295 @Lemaze_z
            0946242424 @Le_Mazez",True,data/leyueqa/media/7583.jpg,ካዉያ ዋጋ ነፃ ዲሊቨሪ አድራሻ ቁጥር ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ አህመድ ህንፃ ላይ ኛፎቅ ቁጥር አውራሪስ ሆቴል አጠገብ በፀጋ ህንፃ ኛ ፎ ቅ ከ ሊፍቱ በ ግራ የሱቅ ቁጥር ይደዉሉልን ባሉበት ያለተጨማሪ ክፍያ ማዘዝ ይችላሉ
@Leyueqa,7582,2025-06-16 12:19:58,-1001333826717,,True,data/leyueqa/media/7582.jpg,
@Leyueqa,7581,2025-06-16 12:19:58,-1001333826717,,True,data/leyueqa/media/7581.jpg,
@Leyueqa,7580,2025-06-16 12:19:57,-1001333826717,"💥💥New simple floor clothes rack

✅Three in one to save space
✅Large capacity storage
✅Double raw hook design
✅Widened storage design
✅L-shaped integrated design
✅Thickened steel pipe
✅Saving money
✅Easy to adjust
✅No tool required
Easy instalation

✅Five layer

✅size:60*29.5*172cm

       💵   ዋጋ 👉 2800 ብር

📍📍አድራሻ
⭕️ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 114B

0933334444 @LeMazez_z
0946242424 @Le_Mazez
0944109295 @Lemaze_z",True,data/leyueqa/media/7580.jpg,ዋጋ ብር አድራሻ ቁጥር ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ አህመድ ህንፃ ላይ ኛፎቅ
@Leyueqa,7579,2025-06-16 09:06:01,-1001333826717,,True,data/leyueqa/media/7579.jpg,
@Leyueqa,7578,2025-06-16 09:06:01,-1001333826717,,True,data/leyueqa/media/7578.jpg,
@Leyueqa,7577,2025-06-16 09:06:01,-1001333826717,,True,data/leyueqa/media/7577.jpg,
@Leyueqa,7576,2025-06-16 09:06:01,-1001333826717,,True,data/leyueqa/media/7576.jpg,
@Leyueqa,7575,2025-06-16 09:06:01,-1001333826717,"🔴🔴ለክትፎ  ስጋ ለማድቀቅ ለጎመን ለፒዛ መቁረጫም መጠቀም የሚችሉት ምርጥ ቢላዋ በ 💵1450 ብር ብቻ Pizza Cutter - Pizza Slicer - Mezzaluna / Mincing Knife - Double Handle Ideal for Mincing Dicing Chopping & Slicing - with Serrated Knife
📌📌አድራሻ
⭕️ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 114B
 
0933334444 @LeMazez_z
0946242424 @Le_Mazez
0944109295 @Lemaze_z",True,data/leyueqa/media/7575.jpg,ለክትፎ ስጋ ለማድቀቅ ለጎመን ለፒዛ መቁረጫም መጠቀም የሚችሉት ምርጥ ቢላዋ በ ብር ብቻ አድራሻ ቁጥር ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ አህመድ ህንፃ ላይ ኛፎቅ
@Leyueqa,7574,2025-06-16 07:33:40,-1001333826717,"🛒🛒Creative 5 layer Shoe Rack

🛍የጫማ ማስቀመጫ
🛍ባለ አምስት ደረጃ
🛍 ቦታ ቆጣቢ
🛍 ሲዘረጋ 27cm*27cm*86cm ስፋት
🛍ከጠንካራ ፕላስቲክ የተሰራ
🛍ገጠማ የማይፈልግ
🛍5 ጥንድ ጫማዎችን ይይዛል

       ዋጋ💵፦1700 ብር💵
  
✉️ያሉበት ድረስ  በነፃ እናደርሳለን።

  📌📌አድራሻ
⭐️ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 114B

0933334444 @LeMazez_z
0946242424 @Le_Mazez
0944109295 @Lemaze_z",False,,የጫማ ማስቀመጫ ባለ አምስት ደረጃ ቦታ ቆጣቢ ሲዘረጋ ስፋት ከጠንካራ ፕላስቲክ የተሰራ ገጠማ የማይፈልግ ጥንድ ጫማዎችን ይይዛል ዋጋ፦ ብር ያሉበት ድረስ በነፃ እናደርሳለን። አድራሻ ቁጥር ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ አህመድ ህንፃ ላይ ኛፎቅ
@Leyueqa,7573,2025-06-16 06:04:05,-1001333826717,"hook  for different purposes

ሴራሚክ ወይም መስታዉት ለይ የሚለጠፍ

650 ብር
📌📌አድራሻ
⭕️ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 114B
 
0933334444 @LeMazez_z
0946242424 @Le_Mazez
0944109295 @Lemaze_z",False,,ሴራሚክ ወይም መስታዉት ለይ የሚለጠፍ ብር አድራሻ ቁጥር ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ አህመድ ህንፃ ላይ ኛፎቅ
