channel,message_id,date,sender_id,text,has_media,media_file,clean_text
@Fashiontera,4043,2024-12-31 18:47:39,-1001175527648,"〰️〰️〰️〰️〰️〰️〰️
NB
Made in Vietnam 
🔸🔸🔸🔸🔸🔸
Size    41,42,43
Price   2900
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/4043.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,4042,2024-12-31 18:47:39,-1001175527648,,True,data/fashiontera/media/4042.jpg,
@Fashiontera,4041,2024-12-31 18:47:39,-1001175527648,,True,data/fashiontera/media/4041.jpg,
@Fashiontera,4040,2024-12-31 18:47:39,-1001175527648,,True,data/fashiontera/media/4040.jpg,
@Fashiontera,4039,2024-12-26 14:21:25,-1001175527648,"〰️〰️〰️〰️〰️〰️〰️
High Quality shoes 
🔸🔸🔸🔸🔸🔸
Size    43,44
Price   3800
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/4039.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,4038,2024-12-26 14:21:24,-1001175527648,,True,data/fashiontera/media/4038.jpg,
@Fashiontera,4037,2024-12-24 13:42:02,-1001175527648,"〰️〰️〰️〰️〰️ 
Skechers 
Made in Vietnam 
🔸🔸🔸🔸🔸🔸
Size 40,42,43
Price  3200
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/4037.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,4036,2024-12-24 13:42:02,-1001175527648,,True,data/fashiontera/media/4036.jpg,
@Fashiontera,4034,2024-12-21 16:48:29,-1001175527648,"〰️〰️〰️〰️〰️〰️〰️
Jordan low
Made in Vietnam 
🔸🔸🔸🔸🔸🔸
Size    40,41,42,43
Price  3800
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/4034.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,4033,2024-12-21 16:48:29,-1001175527648,,True,data/fashiontera/media/4033.jpg,
@Fashiontera,4032,2024-12-21 16:48:29,-1001175527648,,True,data/fashiontera/media/4032.jpg,
@Fashiontera,4031,2024-12-13 19:49:17,-1001175527648,"〰️〰️〰️〰️〰️〰️〰️
Air force 1 High Quality 
Made in Vietnam 
🔸🔸🔸🔸🔸🔸
Size    40,43
Price   3500
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/4031.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,4030,2024-12-11 14:41:42,-1001175527648,"〰️〰️〰️〰️〰️ 
🔥🔥Men WATCH 🔥🔥
CLASICO
🔸🔸🔸🔸🔸🔸
Price  2200( No gift box)
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/4030.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,4029,2024-12-11 14:41:42,-1001175527648,,True,data/fashiontera/media/4029.jpg,
@Fashiontera,4028,2024-12-11 14:41:42,-1001175527648,,True,data/fashiontera/media/4028.jpg,
@Fashiontera,4025,2024-12-04 15:35:42,-1001175527648,"〰️〰️〰️〰️〰️〰️〰️
GOUPU
Made in Vietnam 
🔸🔸🔸🔸🔸🔸
Size  40,42
Price  3500
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/4025.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,4024,2024-12-03 19:52:40,-1001175527648,"〰️〰️〰️〰️〰️ 
🔥🔥GOLDEN WATCH 🔥🔥
ROLEX,CK,GUCCI,CYBER,CASENET
🔸🔸🔸🔸🔸🔸
( No gift box)
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/4024.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,4022,2024-12-03 19:52:40,-1001175527648,,True,data/fashiontera/media/4022.jpg,
@Fashiontera,4021,2024-12-03 19:52:40,-1001175527648,,True,data/fashiontera/media/4021.jpg,
@Fashiontera,4020,2024-12-03 19:52:40,-1001175527648,,True,data/fashiontera/media/4020.jpg,
@Fashiontera,4019,2024-12-03 19:52:20,-1001175527648,"〰️〰️〰️〰️〰️ 
🔥🔥BLACK WATCH 🔥🔥
RADO,ROLEX,CK,EMPORIO ARMANI
🔸🔸🔸🔸🔸🔸
Price  2200( No gift box)
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/4019.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,4018,2024-12-03 19:52:20,-1001175527648,,True,data/fashiontera/media/4018.jpg,
@Fashiontera,4017,2024-12-03 19:52:20,-1001175527648,,True,data/fashiontera/media/4017.jpg,
@Fashiontera,4016,2024-12-03 19:52:20,-1001175527648,,True,data/fashiontera/media/4016.jpg,
@Fashiontera,4015,2024-12-03 19:52:20,-1001175527648,,True,data/fashiontera/media/4015.jpg,
@Fashiontera,4013,2024-11-26 09:06:38,-1001175527648,"〰️〰️〰️〰️〰️〰️〰️
NB
🔸🔸🔸🔸🔸🔸
Size    41,42,43
Price   3200
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/4013.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,4012,2024-11-26 09:06:38,-1001175527648,,True,data/fashiontera/media/4012.jpg,
@Fashiontera,4011,2024-11-24 20:20:19,-1001175527648,"〰️〰️〰️〰️〰️〰️〰️
NB
🔸🔸🔸🔸🔸🔸
Size    42,43,44
Price   3800
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/4011.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,4010,2024-11-24 20:20:19,-1001175527648,,True,data/fashiontera/media/4010.jpg,
@Fashiontera,4009,2024-11-20 19:07:32,-1001175527648,"〰️〰️〰️〰️〰️〰️〰️
Jordan low
Made in Vietnam 
🔸🔸🔸🔸🔸🔸
Size    40,42
Price  3300
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/4009.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,4008,2024-11-20 19:07:32,-1001175527648,,True,data/fashiontera/media/4008.jpg,
@Fashiontera,4007,2024-11-20 19:07:31,-1001175527648,,True,data/fashiontera/media/4007.jpg,
@Fashiontera,4006,2024-11-19 12:03:53,-1001175527648,"〰️〰️〰️〰️〰️〰️〰️
Adidas 
Made in Vietnam 
🔸🔸🔸🔸🔸🔸
Size    41,43
Price   3500
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/4006.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,4005,2024-11-19 12:03:53,-1001175527648,,True,data/fashiontera/media/4005.jpg,
@Fashiontera,4004,2024-11-19 12:03:53,-1001175527648,,True,data/fashiontera/media/4004.jpg,
@Fashiontera,4002,2024-11-11 15:40:08,-1001175527648,"〰️〰️〰️〰️〰️〰️〰️
GOUPU
Made in Vietnam 
🔸🔸🔸🔸🔸🔸
Size 40,41,42,43
Price  3500
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/4002.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,4001,2024-11-11 15:40:08,-1001175527648,,True,data/fashiontera/media/4001.jpg,
@Fashiontera,4000,2024-11-11 15:40:08,-1001175527648,,True,data/fashiontera/media/4000.jpg,
@Fashiontera,3999,2024-11-03 16:53:40,-1001175527648,"〰️〰️〰️〰️〰️〰️〰️
Adidas 
Made in Vietnam 
🔸🔸🔸🔸🔸🔸
Size    #40
Price   3400
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/3999.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,3998,2024-11-03 16:52:10,-1001175527648,"〰️〰️〰️〰️〰️〰️〰️
Puma 
Made in Vietnam 
🔸🔸🔸🔸🔸🔸
Size    41,43
Price  3600
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/3998.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,3994,2024-10-31 14:41:10,-1001175527648,"〰️〰️〰️〰️〰️ 
🔥🔥GOLDEN WATCH 🔥🔥
ROLEX,CK,GUCCI,CYBER,CASENET
🔸🔸🔸🔸🔸🔸
( No gift box)
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/3994.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,3993,2024-10-31 14:41:10,-1001175527648,,True,data/fashiontera/media/3993.jpg,
@Fashiontera,3992,2024-10-31 14:41:10,-1001175527648,,True,data/fashiontera/media/3992.jpg,
@Fashiontera,3991,2024-10-31 14:41:10,-1001175527648,,True,data/fashiontera/media/3991.jpg,
@Fashiontera,3990,2024-10-31 14:41:09,-1001175527648,,True,data/fashiontera/media/3990.jpg,
@Fashiontera,3989,2024-10-25 07:16:36,-1001175527648,"〰️〰️〰️〰️〰️〰️〰️
Adidas 
Made in Vietnam 
🔸🔸🔸🔸🔸🔸
Size    41,42,43
Price   3400
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/3989.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,3988,2024-10-25 07:16:36,-1001175527648,,True,data/fashiontera/media/3988.jpg,
@Fashiontera,3987,2024-10-23 14:20:04,-1001175527648,"〰️〰️〰️〰️〰️ 
🔥🔥BLACK WATCH 🔥🔥
RADO,ROLEX,CK,EMPORIO ARMANI
🔸🔸🔸🔸🔸🔸
Price  2200( No gift box)
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/3987.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,3986,2024-10-23 14:20:04,-1001175527648,,True,data/fashiontera/media/3986.jpg,
@Fashiontera,3985,2024-10-23 14:20:04,-1001175527648,,True,data/fashiontera/media/3985.jpg,
@Fashiontera,3984,2024-10-23 14:20:04,-1001175527648,,True,data/fashiontera/media/3984.jpg,
@Fashiontera,3983,2024-10-23 14:20:04,-1001175527648,,True,data/fashiontera/media/3983.jpg,
@Fashiontera,3982,2024-10-18 18:38:55,-1001175527648,"〰️〰️〰️〰️〰️〰️〰️
GOUPU
Made in Vietnam 
🔸🔸🔸🔸🔸🔸
Size  41,42
Price  3500
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/3982.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,3981,2024-10-18 18:38:33,-1001175527648,,True,data/fashiontera/media/3981.jpg,
@Fashiontera,3980,2024-10-17 14:48:21,-1001175527648,"〰️〰️〰️〰️〰️〰️〰️
Air force 1 High Quality 
Made in Vietnam 
🔸🔸🔸🔸🔸🔸
Size    40,43
Price   3500
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/3980.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,3979,2024-10-15 19:30:51,-1001175527648,"〰️〰️〰️〰️〰️ 
HainoTeko Smart Watch 
🔸🔸🔸🔸🔸🔸

Price  4500
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/3979.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,3978,2024-10-15 19:30:51,-1001175527648,,True,data/fashiontera/media/3978.jpg,
@Fashiontera,3976,2024-10-11 13:37:08,-1001175527648,,True,data/fashiontera/media/3976.jpg,
@Fashiontera,3975,2024-10-11 13:37:08,-1001175527648,,True,data/fashiontera/media/3975.jpg,
@Fashiontera,3974,2024-10-11 13:37:08,-1001175527648,"〰️〰️〰️〰️〰️ 
Rolex 
🔸🔸🔸🔸🔸🔸
Price  2200( No gift box)
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/3974.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,3971,2024-09-30 19:41:40,-1001175527648,"〰️〰️〰️〰️〰️〰️〰️
GOUPU
Made in Vietnam 
🔸🔸🔸🔸🔸🔸
Size 40,41,42,43
Price  3500
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/3971.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,3970,2024-09-30 19:41:40,-1001175527648,,True,data/fashiontera/media/3970.jpg,
@Fashiontera,3969,2024-09-30 19:41:40,-1001175527648,,True,data/fashiontera/media/3969.jpg,
@Fashiontera,3968,2024-09-28 13:23:19,-1001175527648,,True,data/fashiontera/media/3968.jpg,
@Fashiontera,3967,2024-09-28 13:23:19,-1001175527648,,True,data/fashiontera/media/3967.jpg,
@Fashiontera,3966,2024-09-24 14:34:31,-1001175527648,,True,data/fashiontera/media/3966.jpg,
@Fashiontera,3965,2024-09-24 14:34:31,-1001175527648,,True,data/fashiontera/media/3965.jpg,
@Fashiontera,3964,2024-09-24 14:34:31,-1001175527648,"〰️〰️〰️〰️〰️ 
CLASICO
🔸🔸🔸🔸🔸🔸
Price  2200( No gift box)
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/3964.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,3963,2024-09-21 18:56:46,-1001175527648,,True,data/fashiontera/media/3963.jpg,
@Fashiontera,3962,2024-09-18 15:26:06,-1001175527648,"〰️〰️〰️〰️〰️〰️〰️
Puma 
Made in Vietnam 
🔸🔸🔸🔸🔸🔸
Size 40,41,43
Price  3600
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/3962.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,3961,2024-09-18 15:26:06,-1001175527648,,True,data/fashiontera/media/3961.jpg,
@Fashiontera,3960,2024-09-18 15:26:05,-1001175527648,,True,data/fashiontera/media/3960.jpg,
@Fashiontera,3939,2024-09-08 15:45:52,-1001175527648,"〰️〰️〰️〰️〰️ 
Skechers 
Made in Vietnam 
🔸🔸🔸🔸🔸🔸
Size 42,43
Price  3100
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/3939.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,3938,2024-09-08 15:45:52,-1001175527648,,True,data/fashiontera/media/3938.jpg,
@Fashiontera,3935,2024-09-06 13:57:09,-1001175527648,,True,data/fashiontera/media/3935.jpg,
@Fashiontera,3934,2024-09-06 13:57:09,-1001175527648,,True,data/fashiontera/media/3934.jpg,
@Fashiontera,3933,2024-09-06 13:57:09,-1001175527648,,True,data/fashiontera/media/3933.jpg,
@Fashiontera,3932,2024-09-06 13:57:08,-1001175527648,,True,data/fashiontera/media/3932.jpg,
@Fashiontera,3931,2024-09-06 13:57:08,-1001175527648,,True,data/fashiontera/media/3931.jpg,
@Fashiontera,3930,2024-09-06 13:57:08,-1001175527648,,True,data/fashiontera/media/3930.jpg,
@Fashiontera,3929,2024-09-06 13:57:08,-1001175527648,,True,data/fashiontera/media/3929.jpg,
@Fashiontera,3928,2024-09-06 13:57:08,-1001175527648,,True,data/fashiontera/media/3928.jpg,
@Fashiontera,3927,2024-09-06 13:57:08,-1001175527648,,True,data/fashiontera/media/3927.jpg,
@Fashiontera,3926,2024-09-06 13:57:08,-1001175527648,,True,data/fashiontera/media/3926.jpg,
@Fashiontera,3915,2024-09-01 19:38:25,-1001175527648,"〰️〰️〰️〰️〰️〰️〰️
Reebok 
Made in Vietnam 
🔸🔸🔸🔸🔸🔸
Size 40,41,42
Price  2950
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/3915.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,3909,2024-08-30 19:19:57,-1001175527648,"〰️〰️〰️〰️〰️〰️〰️
Adidas 
Made in Vietnam 
🔸🔸🔸🔸🔸🔸
Size    40,41
Price   3400
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/3909.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,3907,2024-08-25 19:45:33,-1001175527648,"〰️〰️〰️〰️〰️〰️〰️
Men Jacket 
Size   L , Xl ,XXL
Price  3200
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/3907.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
